taxonID,latitude,longitude
58481,40.595527,-105.0823189
58481,42.6517683333,-70.8469333333
58481,44.822804723,-68.7642665953
58481,44.1067082668,-72.5433866122
58481,35.8477933356,-94.6788024902
58481,42.4496655881,-71.6599667072
58481,42.4496814211,-71.6601544619
58481,30.2796750576,-95.6674003601
58481,41.6605371193,-87.9281330109
58481,39.1272388501,-77.3142886162
58481,33.1908240791,-96.8006249945
58481,44.4640180556,-73.1792813889
58481,44.8310656765,-93.2446997069
58481,41.0266001561,-83.0128347874
58481,44.7058248375,-73.1440874989
58481,43.6244345019,-79.7341132164
58481,42.402855,-71.1971133333
58481,39.003311,-77.067332
58481,44.4152985124,-84.0349388123
58481,38.5362638889,-77.3471138889
58481,40.5949895951,-74.5714831352
58481,44.9,-93.196169
58481,43.1054420471,-89.8102874756
58481,36.1839079969,-78.9830175786
58481,35.2879713143,-94.1615009308
58481,43.6965795211,-80.245550796
58481,43.146073,-88.877287
58481,42.656306,-93.8633224
58481,39.2468133333,-76.8213116667
58481,43.1051333333,-89.8098866667
58481,43.1051433333,-89.8099116667
58481,39.18003,-76.839125
58481,39.1066764272,-84.3423579079
58481,41.1333361667,-81.5462283333
58481,41.5172733333,-79.0972916667
58481,43.4162681,-80.1107531
58481,44.009727,-96.320524
58481,41.8235244751,-72.3126907349
58481,37.9094250164,-78.2892422717
58481,41.0162232997,-81.9393013357
58481,44.6981531066,-73.3413170276
58481,44.9,-93.196169
58481,38.2865833333,-79.3025888889
58481,41.11983018,-81.3661819496
58481,38.2692033333,-79.535795
58481,30.506142,-97.688391
58481,39.003425,-76.733595
58481,38.982935,-76.4517266667
58481,38.982935,-76.4517266667
58481,36.9164081813,-80.3816045392
58481,39.0410916667,-76.7250966667
58481,39.0410916667,-76.7250966667
58481,39.0410916667,-76.7250966667
58481,38.0051383333,-78.3992083333
58481,40.710307,-80.129676
58481,37.3896783333,-77.575875
58481,44.9,-93.196169
58481,33.062885,-96.9647916667
58481,41.7942830243,-93.431013823
58481,41.7942776922,-93.4328985232
58481,41.6458831686,-87.9215025902
58481,32.889687,-97.279376
58481,43.694876827,-80.2485233545
58481,43.4709854879,-80.9600973129
58481,41.5325033333,-88.027675
58481,39.984398,-75.48857
58481,41.708689,-87.877721
58481,39.6953305556,-75.7665416667
58481,39.184855,-76.83178
58481,40.109818,-76.5032996
58481,42.2558298,-83.0482198
58481,38.6656372156,-77.2335004807
58481,39.6129843,-79.8282736
58481,25.7521255838,-80.7666778564
58481,25.3820631933,-80.6090068817
58481,31.0709839834,-94.2674857378
58481,35.8885842817,-80.1342517854
58481,33.1618480556,-96.6218316667
58481,33.1609863889,-96.6195116667
58481,35.0099766667,-79.6297033333
58481,30.682126,-97.642273
58481,33.062325,-96.9635166667
58481,26.3353608,-81.6284158
58481,30.2310395123,-97.6462912533
58481,30.682109,-97.64049
